機構名稱,縣市,縣市代碼,行政區,行政區代碼,地址全址,經度,緯度,特約服務項目,機構電話,電子郵件,機構負責人姓名,最後異動時間
美樺股份有限公司附設新北市私立美樺居家長照機構,新北市,65000,三重區,65000020,新北市三重區福德里成功路153號2樓之1,121.4866104,25.05241966,喘息服務,29742133,meihua10911@gmail.com,穆秀芬,20220224 10:01:07
新北市林口區衛生所,新北市,65000,林口區,65000170,新北市林口區忠孝二路55號1樓,121.3640594,25.06984138,居家失能個案家庭醫師照護服務,226011005,ah5421@ntpc.com.tw,葉琬喻,20220224 10:09:37
古淶稀健康股份有限公司附設新北市私立三峽古淶稀社區長照機構,新北市,65000,三峽區,65000090,新北市三峽區復興路56、58號2樓,121.374382,24.93621635,日間照顧服務,02-26732586,kls83593107@gmail.com,黃佳彤,20220224 10:11:57
古淶稀健康股份有限公司附設新北市私立三峽古淶稀社區長照機構,新北市,65000,三峽區,65000090,新北市三峽區復興路56、58號2樓,121.374382,24.93621635,喘息服務,02-26732586,kls83593107@gmail.com,黃佳彤,20220224 10:12:45
逸居股份有限公司附設新北市私立幸福時光居家長照機構,新北市,65000,三重區,65000020,新北市三重區重明里捷運路19巷13號,121.4850464,25.05705071,居家服務,02-77519258,candyyang0930@gmail.com,李淑貞,20220224 10:14:43
逸居股份有限公司附設新北市私立幸福時光居家長照機構,新北市,65000,三重區,65000020,新北市三重區重明里捷運路19巷13號,121.4850464,25.05705071,喘息服務,02-77519258,candyyang0930@gmail.com,李淑貞,20220224 10:16:16
景美醫院附設護理之家,臺北市,63000,文山區,63000080,臺北市文山區萬慶街18號3、4樓,121.539772,24.99257088,喘息服務,02 29332962,jmn.ehg.hr@gmail.com,蘇芝慧,20220224 11:26:00
財團法人新北市私立馨園老人養護中心,新北市,65000,萬里區,65000280,新北市萬里區磺潭里公舘崙23之1號,121.6274033,25.20622635,喘息服務,02-24989331,shinyuan24989331@gmail.com,應堃煇,20220224 11:39:10
全人居家護理所,新北市,65000,汐止區,65000110,新北市汐止區長興街二段60號2樓之1,121.6746445,25.08179474,專業照護服務,978850600,a26411710@gmail.com,呂詩婷,20221011 14:18:27
新北市私立景翔社區長照機構,新北市,65000,汐止區,65000110,新北市汐止區白雲里水源路二段72巷6弄1號2樓,121.655571,25.05584335,家庭托顧服務,925310050,my65523@gmail.com,段芯蕊,20220224 16:23:08
新北市私立景翔社區長照機構,新北市,65000,汐止區,65000110,新北市汐止區白雲里水源路二段72巷6弄1號2樓,121.655571,25.05584335,家庭托顧服務,925310050,my65523@gmail.com,段芯蕊,20220224 16:23:22
財團法人恆安社會福利慈善事業基金會附設新北市私立大同老人長期照顧中心(養護型),新北市,65000,汐止區,65000110,新北市汐止區大同路三段425號,121.677742,25.07168007,喘息服務,286489888,tatung.hangan@gmail.com,胡世賢,20220224 16:25:55
宜禾診所,新北市,65000,淡水區,65000100,新北市淡水區新市一路3段105號1樓,121.4465637,25.18313789,居家失能個案家庭醫師照護服務,26259798,happymom2233@gmail.com,黃宥綸,20220224 16:27:15
新北市私立旺福居家長照機構,新北市,65000,三重區,65000020,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,個案管理服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:30:33
新北市私立旺福居家長照機構,新北市,65000,三重區,65000020,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,居家服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:31:10
新北市私立旺福居家長照機構,新北市,65000,三重區,65000020,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,喘息服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:31:42
新北市私立旺福居家長照機構,新北市,65000,三重區,65000020,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,專業照護服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:32:38
安健維康物理治療所,臺北市,63000,松山區,63000010,臺北市松山區新東里南京東路四段183號,121.5564957,25.05183411,專業照護服務,02-27177600,ogeypt@gmail.com,黃博靖,20220224 16:34:47
樂活醫美診所,新北市,65000,板橋區,65000010,新北市板橋區民族路89－2號1樓,121.4663696,25.00844383,居家失能個案家庭醫師照護服務,02-29519666,hg.ck@msa.hinet.net,張凱,20220224 16:38:07
辰信健康有限公司附設臺北市私立辰信居家長照機構,臺北市,63000,大安區,63000030,臺北市大安區群英里四維路198巷30弄12號2樓,121.545845,25.02644348,居家服務,02-2558-0208,cxin@elitexs.com.tw,簡裕宗,20220225 10:29:52
臺北市私立和美居家長照機構,臺北市,63000,北投區,63000120,臺北市北投區八仙里北投路一段59號2樓,121.500679,25.12595367,居家服務,02-28918131,huma1110224@gmail.com,詹弘毅,20220225 16:59:23
愛馨居服有限公司附設臺北市私立愛馨居家長照機構,臺北市,63000,松山區,63000010,臺北市松山區新聚里南京東路5段230號2樓之1,121.5259171,25.04397964,居家服務,02-23415924,anshintakecare@gmail.com,傅翰強,20230418 09:51:54
臺北市私立傑緣居家長照機構,臺北市,63000,北投區,63000120,臺北市北投區中庸里大同街210號1樓,121.4992981,25.13851929,居家服務,930069930,jyuancare11249@gmail.com,劉宇傑,20220225 17:09:48
溫心企業有限公司附設臺北市私立溫心居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區力行里復興北路62號3樓之1(6室),121.5437851,25.0504818,居家服務,02-2751-0515,hopelight825@gmail.com,張正松,20220225 18:32:37
佳藥長照藥局,新北市,65000,淡水區,65000100,新北市淡水區學府路75號1樓,121.4483795,25.1699791,個案管理服務,02-26211321,jiayao1321@gmail.com,張倪芳,20220301 15:32:31
佳藥長照藥局,新北市,65000,淡水區,65000100,新北市淡水區學府路75號1樓,121.4483795,25.1699791,專業照護服務,02-26211321,jiayao1321@gmail.com,張倪芳,20220301 15:33:29
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理臺北市松山社區式長期照顧服務機構,臺北市,63000,松山區,63000010,臺北市松山區鵬程里健康路317號2樓,121.5665131,25.05443192,日間照顧服務,02-27685636,sselder105@gmail.com,黃禎祥,20220301 15:34:57
新北市私立匯福老人長期照顧中心(養護型),新北市,65000,新店區,65000060,新北市新店區青潭里竹林路99號,121.5545502,24.95040321,喘息服務,02-22178035,a0936732090@gmail.com,廖麗如,20220301 15:36:56
亞捷汽車租賃股份有限公司,臺北市,63000,士林區,63000110,臺北市士林區中正路499號1樓,121.5182648,25.09184647,交通接送服務,(02)2882-2277,yj2020@csgroup-bus.com.tw,呂奇龍,20221024 16:41:10
新北市私立禾安居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區柏翠里華江一路578號8樓,121.4735794,25.03540993,居家服務,2950-6287,heanservice@gmail.com,黃朝偉,20220301 16:01:51
新北市私立禾安居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區柏翠里華江一路578號8樓,121.4735794,25.03540993,喘息服務,2950-6287,heanservice@gmail.com,黃朝偉,20220301 16:02:29
鴻基居家物理治療所,新北市,65000,汐止區,65000110,新北市汐止區福德一路201巷17弄,121.6361389,25.06503487,專業照護服務,02-2694-2468,maso0108@yahoo.com.tw,薛鴻基,20220301 16:07:25
新北市私立禾九居家長照機構,新北市,65000,蘆洲區,65000140,新北市蘆洲區水河里民族路422巷53號2樓,121.4729233,25.09404755,居家服務,906833310,pc26078@gmail.com,夏秋菊,20220712 10:29:50
新北市私立禾九居家長照機構,新北市,65000,蘆洲區,65000140,新北市蘆洲區水河里民族路422巷53號2樓,121.4729233,25.09404755,喘息服務,906833310,pc26078@gmail.com,夏秋菊,20220712 10:29:59
新北市私立佳緣老人長期照顧中心(養護型),新北市,65000,鶯歌區,65000080,新北市鶯歌區西鶯里中山路41號,121.351799,24.95669556,喘息服務,02-26707278,konmugen@gmail.com,邱菊珍,20220301 16:14:16
萬眾居家護理所,新北市,65000,三重區,65000020,新北市三重區福德南路41號7樓,121.5029068,25.06207085,專業照護服務,02-28577722,wzhomecare@gmail.com,黃姿穎,20220301 16:15:31
護老福祉股份有限公司附設新北市私立護老樂活居家長照機構,新北市,65000,蘆洲區,65000140,新北市蘆洲區水湳里水湳街65號1樓,121.4717484,25.08773804,居家服務,02-82820512,chloe.leader@gmail.com,丁福財,20231220 15:24:42
護老福祉股份有限公司附設新北市私立護老樂活居家長照機構,新北市,65000,蘆洲區,65000140,新北市蘆洲區水湳里水湳街65號1樓,121.4717484,25.08773804,喘息服務,02-82820512,chloe.leader@gmail.com,丁福財,20231220 15:24:51
兆興護理之家,新北市,65000,三重區,65000020,新北市三重區中興北街19巷2號1-3樓,121.4701462,25.04626846,喘息服務,979925118,cheng22123638@gmail.com,鄭金英,20220301 16:20:14
祥蕙護理之家,新北市,65000,板橋區,65000010,新北市板橋區廣和街100號、100號2樓至5樓、102號,121.46241,24.99331474,喘息服務,02-29646585,shineway29646585@gmail.com,趙春香,20220301 16:22:00
大允有限公司附設新北市私立大允居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區民族路276巷1弄13號1、2樓,121.4701767,25.00650215,居家服務,02-2273-6070,dayunlc2020@gmail.com,蔡培禎,20221012 13:53:56
大允有限公司附設新北市私立大允居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區民族路276巷1弄13號1、2樓,121.4701767,25.00650215,喘息服務,02-2273-6070,dayunlc2020@gmail.com,蔡培禎,20221012 13:54:08
大允有限公司附設新北市私立大允居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區民族路276巷1弄13號1、2樓,121.4701767,25.00650215,專業照護服務,02-2273-6070,dayunlc2020@gmail.com,蔡培禎,20220301 16:33:42
新北市私立萬眾居家長照機構,新北市,65000,三重區,65000020,新北市三重區福德南路41號7樓,121.5029068,25.06207085,個案管理服務,02-28576792,wzhomecare99@gmail.com,黃姿穎,20220301 16:35:03
新北市私立萬眾居家長照機構,新北市,65000,三重區,65000020,新北市三重區福德南路41號7樓,121.5029068,25.06207085,居家服務,02-28576792,wzhomecare99@gmail.com,黃姿穎,20220301 16:35:51
新北市私立萬眾居家長照機構,新北市,65000,三重區,65000020,新北市三重區福德南路41號7樓,121.5029068,25.06207085,喘息服務,02-28576792,wzhomecare99@gmail.com,黃姿穎,20220301 16:36:33
耀安小兒科診所,新北市,65000,板橋區,65000010,新北市板橋區漢生東路324號,121.4716721,25.00798225,居家失能個案家庭醫師照護服務,02-29616781,lincindy1004@yahoo.com.tw,黃耀霆,20220302 09:14:33
新北市私立慧心老人長期照顧中心(養護型),新北市,65000,板橋區,65000010,新北市板橋區廣權路2號2樓,121.4603882,24.99097061,喘息服務,229567230,cuteqmona@yahoo.com.tw,朱傳恩,20220302 09:16:47
新北市私立心田老人長期照顧中心(養護型),新北市,65000,板橋區,65000010,新北市板橋區廣權路2號3樓、6號3樓F,121.4603882,24.99097061,喘息服務,289511426,cuteqmona@yahoo.com.tw,朱瑜慈,20220302 09:18:32
新北市板橋區衛生所,新北市,65000,板橋區,65000010,新北市板橋區英士路192號,121.4583282,25.02331543,居家失能個案家庭醫師照護服務,02 22586606,AK8091@ntpc.gov.tw,葉雅韻,20220302 09:19:30
台灣居護股份有限公司附設新北市私立聯承居家式服務類長期照顧服務機構,新北市,65000,板橋區,65000010,新北市板橋區永安里萬板路182號1樓,121.4760284,25.02357292,居家服務,82588088,thnbuurtzorg@gmail.com,汪秋蓉,20240207 11:53:29
台灣居護股份有限公司附設新北市私立聯承居家式服務類長期照顧服務機構,新北市,65000,板橋區,65000010,新北市板橋區永安里萬板路182號1樓,121.4760284,25.02357292,喘息服務,82588088,thnbuurtzorg@gmail.com,汪秋蓉,20240207 11:53:34
品安診所,新北市,65000,板橋區,65000010,新北市板橋區忠孝路96號1樓,121.4618225,25.00201416,居家失能個案家庭醫師照護服務,02-29610618,fivemouth@gmail.com,呂品,20220302 09:23:47
新北市私立樂齡居家長照機構,新北市,65000,三重區,65000020,新北市三重區重新路三段105號3樓,121.4913025,25.0599308,居家服務,955162628,judy20000610@yahoo.com.tw,林凱瑩,20220302 09:25:00
新北市私立樂齡居家長照機構,新北市,65000,三重區,65000020,新北市三重區重新路三段105號3樓,121.4913025,25.0599308,喘息服務,955162628,judy20000610@yahoo.com.tw,林凱瑩,20220302 09:25:37
新北市私立沐心老人長期照顧中心(養護型),新北市,65000,三重區,65000020,新北市三重區中興里重新路五段635之2號1-3樓,121.4673386,25.04390907,喘息服務,02-29990737,mmuxin0737@gmail.com,王寶琇,20220302 09:27:02
新北市三峽區衛生所,新北市,65000,三峽區,65000090,新北市三峽區光明路71號3樓,121.3761292,24.92829704,居家失能個案家庭醫師照護服務,2671-1592#230,ai6054@ntpc.gov.tw,吳名哲,20220302 09:29:49
新北市私立同心老人長期照顧中心(養護型),新北市,65000,土城區,65000130,新北市土城區中央路四段127號9-10樓、9樓之1、10樓之1、11樓之1,121.4163055,24.95754242,喘息服務,02-22679979,n810129@yahoo.com.tw,林順凱,20220302 09:32:18
同仁物理治療所,新北市,65000,土城區,65000130,新北市土城區埤林里中央路四段127號,121.4163055,24.95754242,專業照護服務,02-80763952#312,ida-chang@yahoo.com.tw,張秀娟,20220302 09:34:21
新北市私立璟馨居家長照機構,新北市,65000,土城區,65000130,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,個案管理服務,02-77230968,jxhomecare@gmail.com,洪慧珍,20220302 09:36:25
新北市私立璟馨居家長照機構,新北市,65000,土城區,65000130,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,居家服務,02-77230968,jxhomecare@gmail.com,洪慧珍,20220302 09:36:59
新北市私立璟馨居家長照機構,新北市,65000,土城區,65000130,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,喘息服務,02-77230968,jxhomecare@gmail.com,洪慧珍,20220302 09:37:30
新北市私立璟馨居家長照機構,新北市,65000,土城區,65000130,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,專業照護服務,02-77230968,jxhomecare@gmail.com,洪慧珍,20220302 09:38:45
財團法人大漢溪教育基金會附設新北市私立土城永寧社區長照機構,新北市,65000,土城區,65000130,新北市土城區大安里6鄰中央路三段130之5號及130之6號2樓,121.4344254,24.96593285,日間照顧服務,2268-5596,yndc5596@gmail.com,趙淵坤,20220302 09:40:26
財團法人大漢溪教育基金會附設新北市私立土城永寧社區長照機構,新北市,65000,土城區,65000130,新北市土城區大安里6鄰中央路三段130之5號及130之6號2樓,121.4344254,24.96593285,喘息服務,2268-5596,yndc5596@gmail.com,趙淵坤,20220302 09:41:02
